AREA,AREA_TITLE,AREA_TYPE,OCC_CODE,OCC_TITLE,O_GROUP,A_MEAN,A_MEDIAN,A_PCT25,A_PCT75,TOT_EMP
39740,"Reading, PA",4,29-1122,Occupational Therapists,detailed,92910,91090,80160,104550,180
39740,"Reading, PA",4,29-1123,Physical Therapists,detailed,94660,97570,78680,106610,260
39740,"Reading, PA",4,29-1125,Recreational Therapists,detailed,61390,67550,51080,67550,40
39740,"Reading, PA",4,29-1126,Respiratory Therapists,detailed,82960,81440,74900,102200,150
39740,"Reading, PA",4,29-1127,Speech-Language Pathologists,detailed,90320,91700,74190,104320,160
39740,"Reading, PA",4,29-1131,Veterinarians,detailed,140890,127820,96090,166310,100
39740,"Reading, PA",4,29-1141,Registered Nurses,detailed,95510,96330,83250,102210,3360
39740,"Reading, PA",4,29-1151,Nurse Anesthetists,detailed,240080,211150,149990,#,90
39740,"Reading, PA",4,29-1161,Nurse Midwives,detailed,117800,111640,104000,119990,**
39740,"Reading, PA",4,29-1171,Nurse Practitioners,detailed,135270,135030,116590,141550,280
39740,"Reading, PA",4,29-1215,Family Medicine Physicians,detailed,321170,#,#,#,420
39740,"Reading, PA",4,29-1223,Psychiatrists,detailed,278270,#,231330,#,40
39740,"Reading, PA",4,29-1229,"Physicians, All Other",detailed,*,*,*,*,420
39740,"Reading, PA",4,29-1292,Dental Hygienists,detailed,82400,79490,78120,90330,190
39740,"Reading, PA",4,29-2010,Clinical Laboratory Technologists and Technicians,detailed,57920,49270,43270,72950,200
39740,"Reading, PA",4,29-2032,Diagnostic Medical Sonographers,detailed,90710,86420,81880,102710,70
39740,"Reading, PA",4,29-2034,Radiologic Technologists and Technicians,detailed,71480,67590,52930,83660,260
39740,"Reading, PA",4,29-2035,Magnetic Resonance Imaging Technologists,detailed,95090,101330,86700,107800,50
39740,"Reading, PA",4,29-2042,Emergency Medical Technicians,detailed,42090,38450,37460,43530,290
39740,"Reading, PA",4,29-2043,Paramedics,detailed,57550,55830,50710,62400,130
39740,"Reading, PA",4,29-2052,Pharmacy Technicians,detailed,38960,36450,34800,42040,480
39740,"Reading, PA",4,29-2053,Psychiatric Technicians,detailed,40060,38370,36090,43930,240
39740,"Reading, PA",4,29-2055,Surgical Technologists,detailed,69080,65040,54050,83000,90
39740,"Reading, PA",4,29-2056,Veterinary Technologists and Technicians,detailed,40790,38980,36200,45140,160
39740,"Reading, PA",4,29-2057,Ophthalmic Medical Technicians,detailed,41930,37890,37610,46140,100
39740,"Reading, PA",4,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,64640,64030,60510,70110,760
39740,"Reading, PA",4,29-2072,Medical Records Specialists,detailed,56550,47930,38210,62900,250
39740,"Reading, PA",4,29-2081,"Opticians, Dispensing",detailed,42970,43850,38130,47130,80
39740,"Reading, PA",4,29-2099,"Health Technologists and Technicians, All Other",detailed,57310,47530,39630,56740,160
39740,"Reading, PA",4,29-9021,Health Information Technologists and Medical Registrars,detailed,83140,71220,64210,105430,30
39740,"Reading, PA",4,29-9091,Athletic Trainers,detailed,64520,62010,52630,69860,40
39740,"Reading, PA",4,31-0000,Healthcare Support Occupations,major,36900,36100,28920,43620,10100
39740,"Reading, PA",4,31-1120,Home Health and Personal Care Aides,detailed,31530,29430,28280,35600,5960
39740,"Reading, PA",4,31-1131,Nursing Assistants,detailed,43170,43930,37890,48100,1870
39740,"Reading, PA",4,31-1133,Psychiatric Aides,detailed,44450,43620,43620,44640,170
39740,"Reading, PA",4,31-2011,Occupational Therapy Assistants,detailed,65540,66200,58390,75210,40
39740,"Reading, PA",4,31-2021,Physical Therapist Assistants,detailed,65540,67470,51870,77320,110
39740,"Reading, PA",4,31-9091,Dental Assistants,detailed,47590,44730,43400,48740,430
39740,"Reading, PA",4,31-9092,Medical Assistants,detailed,44290,44710,38190,47470,810
39740,"Reading, PA",4,31-9093,Medical Equipment Preparers,detailed,46130,47370,36940,56650,50
39740,"Reading, PA",4,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,36380,36200,31450,37740,130
39740,"Reading, PA",4,31-9097,Phlebotomists,detailed,44150,44360,36840,50920,200
39740,"Reading, PA",4,31-9099,"Healthcare Support Workers, All Other",detailed,37160,38600,21720,48120,120
39740,"Reading, PA",4,33-0000,Protective Service Occupations,major,57970,48650,36580,75560,2850
39740,"Reading, PA",4,33-1012,First-Line Supervisors of Police and Detectives,detailed,103550,108050,76420,127150,110
39740,"Reading, PA",4,33-1091,First-Line Supervisors of Security Workers,detailed,64260,61000,48690,74950,40
39740,"Reading, PA",4,33-2011,Firefighters,detailed,57990,61660,33390,77100,210
39740,"Reading, PA",4,33-3021,Detectives and Criminal Investigators,detailed,96680,96150,91570,100970,80
39740,"Reading, PA",4,33-3051,Police and Sheriff's Patrol Officers,detailed,86110,87930,65110,100320,640
39740,"Reading, PA",4,33-9021,Private Detectives and Investigators,detailed,55540,51960,43170,58650,40
39740,"Reading, PA",4,33-9032,Security Guards,detailed,39210,38790,36090,44430,940
39740,"Reading, PA",4,33-9091,Crossing Guards and Flaggers,detailed,36680,35430,31770,36200,120
39740,"Reading, PA",4,33-9094,School Bus Monitors,detailed,33470,35110,31770,35110,100
39740,"Reading, PA",4,33-9099,"Protective Service Workers, All Other",detailed,34110,34660,26860,38920,110
39740,"Reading, PA",4,35-0000,Food Preparation and Serving Related Occupations,major,32480,29560,24170,36580,13960
39740,"Reading, PA",4,35-1011,Chefs and Head Cooks,detailed,62660,59680,48930,74550,160
39740,"Reading, PA",4,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,41140,38510,33270,47060,1090
39740,"Reading, PA",4,35-2011,"Cooks, Fast Food",detailed,28640,27930,23520,30970,410
39740,"Reading, PA",4,35-2012,"Cooks, Institution and Cafeteria",detailed,36340,35740,30060,41770,830
39740,"Reading, PA",4,35-2014,"Cooks, Restaurant",detailed,33820,35360,28540,37870,1510
39740,"Reading, PA",4,35-2015,"Cooks, Short Order",detailed,26070,21900,16940,31330,110
39740,"Reading, PA",4,35-2019,"Cooks, All Other",detailed,38830,36400,30510,46650,40
39740,"Reading, PA",4,35-2021,Food Preparation Workers,detailed,31790,30400,27870,35580,700
39740,"Reading, PA",4,35-3011,Bartenders,detailed,31270,25050,19850,40640,1010
39740,"Reading, PA",4,35-3023,Fast Food and Counter Workers,detailed,28610,28320,23910,32440,4110
39740,"Reading, PA",4,35-3031,Waiters and Waitresses,detailed,35300,29020,22790,44030,2180
39740,"Reading, PA",4,35-3041,"Food Servers, Nonrestaurant",detailed,32050,30520,27220,36690,450
39740,"Reading, PA",4,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,28910,28620,22620,33530,450
39740,"Reading, PA",4,35-9021,Dishwashers,detailed,28070,28930,22840,30030,510
39740,"Reading, PA",4,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,27030,27290,22530,29030,350
39740,"Reading, PA",4,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,31200,28060,28060,36130,50
39740,"Reading, PA",4,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,38670,37330,31020,45270,4680
39740,"Reading, PA",4,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,48990,46670,37980,57280,140
39740,"Reading, PA",4,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,52970,46710,45590,60580,180
39740,"Reading, PA",4,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,37380,36560,30570,44870,2450
39740,"Reading, PA",4,37-2012,Maids and Housekeeping Cleaners,detailed,32760,30370,28840,35590,580
39740,"Reading, PA",4,37-2021,Pest Control Workers,detailed,43640,39460,39460,45420,120
39740,"Reading, PA",4,37-3011,Landscaping and Groundskeeping Workers,detailed,39870,38120,35320,44760,1140
39740,"Reading, PA",4,39-0000,Personal Care and Service Occupations,major,35770,30480,23360,44490,3530
39740,"Reading, PA",4,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,46770,45440,39090,54630,90
39740,"Reading, PA",4,39-1022,First-Line Supervisors of Personal Service Workers,detailed,49100,46000,35840,59840,190
39740,"Reading, PA",4,39-2021,Animal Caretakers,detailed,31450,30480,28030,34280,300
39740,"Reading, PA",4,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,26560,26680,22460,28430,100
39740,"Reading, PA",4,39-3091,Amusement and Recreation Attendants,detailed,25300,23340,21330,27850,260
39740,"Reading, PA",4,39-4021,Funeral Attendants,detailed,34720,34950,30060,36530,70
39740,"Reading, PA",4,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,65930,63070,50580,74360,50
39740,"Reading, PA",4,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,39580,29800,23060,47940,590
39740,"Reading, PA",4,39-5092,Manicurists and Pedicurists,detailed,27780,26580,20150,34160,230
39740,"Reading, PA",4,39-5093,Shampooers,detailed,23470,21490,19780,28020,**
39740,"Reading, PA",4,39-5094,Skincare Specialists,detailed,41220,38900,31510,48130,**
39740,"Reading, PA",4,39-6012,Concierges,detailed,42010,47940,37130,47940,50
39740,"Reading, PA",4,39-9011,Childcare Workers,detailed,27440,27510,22380,28990,430
39740,"Reading, PA",4,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,41650,42450,29090,45470,270
39740,"Reading, PA",4,39-9032,Recreation Workers,detailed,32290,30410,22710,37340,280
39740,"Reading, PA",4,39-9041,Residential Advisors,detailed,42700,44170,37160,47940,270
39740,"Reading, PA",4,41-0000,Sales and Related Occupations,major,47390,35520,28560,51520,13880
39740,"Reading, PA",4,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,49610,46120,37760,58450,1310
39740,"Reading, PA",4,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,102410,82070,67400,99150,200
39740,"Reading, PA",4,41-2011,Cashiers,detailed,29300,28670,25160,33410,3770
39740,"Reading, PA",4,41-2021,Counter and Rental Clerks,detailed,41670,38550,33400,47360,310
39740,"Reading, PA",4,41-2022,Parts Salespersons,detailed,42220,38660,34010,49230,290
39740,"Reading, PA",4,41-2031,Retail Salespersons,detailed,35420,32300,27810,36750,4170
39740,"Reading, PA",4,41-3011,Advertising Sales Agents,detailed,56310,48790,41770,60960,50
39740,"Reading, PA",4,41-3021,Insurance Sales Agents,detailed,79100,61500,48500,93610,300
39740,"Reading, PA",4,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,83330,60160,48630,99180,370
39740,"Reading, PA",4,41-3041,Travel Agents,detailed,57310,48110,45380,69220,110
39740,"Reading, PA",4,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,73850,60280,43690,91290,950
39740,"Reading, PA",4,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,95060,79080,62190,109940,120
39740,"Reading, PA",4,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,78440,64280,50210,92690,1590
39740,"Reading, PA",4,41-9021,Real Estate Brokers,detailed,74020,45060,43260,74990,40
39740,"Reading, PA",4,41-9022,Real Estate Sales Agents,detailed,67650,58520,42080,79410,90
39740,"Reading, PA",4,41-9031,Sales Engineers,detailed,100470,94630,78520,111580,40
39740,"Reading, PA",4,41-9099,"Sales and Related Workers, All Other",detailed,35410,27190,24410,43250,130
39740,"Reading, PA",4,43-0000,Office and Administrative Support Occupations,major,47920,45880,37190,55390,18890
39740,"Reading, PA",4,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,68520,64040,52960,79990,1570
39740,"Reading, PA",4,43-2011,"Switchboard Operators, Including Answering Service",detailed,38770,39990,36700,41660,30
39740,"Reading, PA",4,43-3011,Bill and Account Collectors,detailed,48240,45960,38650,56220,170
39740,"Reading, PA",4,43-3021,Billing and Posting Clerks,detailed,46550,45770,39780,50660,460
39740,"Reading, PA",4,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,50590,48250,40930,58010,1440
39740,"Reading, PA",4,43-3051,Payroll and Timekeeping Clerks,detailed,54810,52810,45830,60630,150
39740,"Reading, PA",4,43-3061,Procurement Clerks,detailed,47960,48090,43580,52510,60
39740,"Reading, PA",4,43-3071,Tellers,detailed,41390,41920,38650,44350,430
39740,"Reading, PA",4,43-4031,"Court, Municipal, and License Clerks",detailed,51530,44140,35360,60180,30
39740,"Reading, PA",4,43-4051,Customer Service Representatives,detailed,43520,39680,35480,49260,2700
39740,"Reading, PA",4,43-4061,"Eligibility Interviewers, Government Programs",detailed,*,*,*,*,140
39740,"Reading, PA",4,43-4071,File Clerks,detailed,40060,40180,34720,51360,40
39740,"Reading, PA",4,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,32860,30870,28750,35850,150
39740,"Reading, PA",4,43-4111,"Interviewers, Except Eligibility and Loan",detailed,45240,49870,39770,49870,190
39740,"Reading, PA",4,43-4121,"Library Assistants, Clerical",detailed,29930,29060,22660,35610,140
39740,"Reading, PA",4,43-4131,Loan Interviewers and Clerks,detailed,48460,46350,40190,57320,110
39740,"Reading, PA",4,43-4151,Order Clerks,detailed,45650,47010,37450,49300,100
39740,"Reading, PA",4,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,48760,49920,41390,55320,90
39740,"Reading, PA",4,43-4171,Receptionists and Information Clerks,detailed,34880,35090,30220,37780,1050
39740,"Reading, PA",4,43-4199,"Information and Record Clerks, All Other",detailed,52670,47990,44460,58000,40
39740,"Reading, PA",4,43-5011,Cargo and Freight Agents,detailed,52820,50960,46240,57520,40
39740,"Reading, PA",4,43-5021,Couriers and Messengers,detailed,37070,34160,34160,39460,40
39740,"Reading, PA",4,43-5031,Public Safety Telecommunicators,detailed,54780,56600,51590,60760,90
39740,"Reading, PA",4,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,52510,48800,40660,60440,250
39740,"Reading, PA",4,43-5051,Postal Service Clerks,detailed,60120,58950,55410,66520,110
39740,"Reading, PA",4,43-5052,Postal Service Mail Carriers,detailed,59960,58390,46030,75300,430
39740,"Reading, PA",4,43-5061,"Production, Planning, and Expediting Clerks",detailed,61790,59260,49610,73470,390
39740,"Reading, PA",4,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,45860,46650,38570,53050,1400
39740,"Reading, PA",4,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,51090,50510,45460,60350,80
39740,"Reading, PA",4,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,68420,64590,57560,79080,260
39740,"Reading, PA",4,43-6012,Legal Secretaries and Administrative Assistants,detailed,54370,55930,50210,60780,100
39740,"Reading, PA",4,43-6013,Medical Secretaries and Administrative Assistants,detailed,43870,43560,38630,49700,810
39740,"Reading, PA",4,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,44880,44950,36870,50950,1900
39740,"Reading, PA",4,43-9021,Data Entry Keyers,detailed,42750,41070,35870,48400,140
39740,"Reading, PA",4,43-9022,Word Processors and Typists,detailed,43810,42240,40000,50270,60
39740,"Reading, PA",4,43-9041,Insurance Claims and Policy Processing Clerks,detailed,48120,51290,41960,57110,110
39740,"Reading, PA",4,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,33660,29790,28310,39470,200
39740,"Reading, PA",4,43-9061,"Office Clerks, General",detailed,45330,45100,36270,54790,3180
39740,"Reading, PA",4,43-9199,"Office and Administrative Support Workers, All Other",detailed,41810,37230,34600,45890,50
39740,"Reading, PA",4,45-0000,"Farming, Fishing, and Forestry Occupations",major,38260,36970,23120,46870,440
39740,"Reading, PA",4,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,34050,32220,23120,44710,280
39740,"Reading, PA",4,47-0000,Construction and Extraction Occupations,major,62130,58850,47350,74920,5960
39740,"Reading, PA",4,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,82270,78480,62240,95060,670
39740,"Reading, PA",4,47-2021,Brickmasons and Blockmasons,detailed,67800,60700,57840,84770,80
39740,"Reading, PA",4,47-2031,Carpenters,detailed,55740,50080,45650,62590,770
39740,"Reading, PA",4,47-2051,Cement Masons and Concrete Finishers,detailed,63890,60320,51290,70390,140
39740,"Reading, PA",4,47-2061,Construction Laborers,detailed,51570,47950,39980,58520,1020
39740,"Reading, PA",4,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,58930,57530,47670,64420,650
39740,"Reading, PA",4,47-2111,Electricians,detailed,69610,64110,49780,87050,730
